LABEL,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE,COLONY_LABEL
Track_26,26,26,47,3,0,0,0,1,49.0,0.0,49.0,2.1729797023545054,98.59764527413176,95.77707056356469,0.0,0.10730809271189123,0.4662135409700265,0.014180253521752954,0.0816196551688703,0.08852401186080582,48.313520431518555,5.065336745770269,2.1740938118344935,0.4289901760567091,0.04434652453784705,0.4132635611827703,1.8639612968276802,98
Track_27,27,27,27,0,0,0,0,0,26.0,0.0,26.0,0.6406368966118675,32.199061481876925,97.43682758200218,0.0,0.12875685236532955,0.3953035153136042,0.01069066223042694,0.12832441621313928,0.08859744947896755,67.00937765615957,3.347678161498569,0.66034471238587,0.19136752868892573,0.02463988063891798,0.19136752868892576,2.0998017872488557,100
Track_28,28,28,44,0,0,0,0,0,43.0,0.0,43.0,1.196373344802602,87.62104722907472,97.98909065058182,0.0,0.09676335504055603,0.3014772029762467,0.0051266643362183235,0.07967289967422705,0.06631647905549329,70.38731184872714,4.160824266743908,1.2870561316111955,0.2875327743026348,0.027822635925641905,0.2875327743026347,2.0307975439376156,101
Track_29,29,29,40,1,0,0,0,1,40.0,0.0,40.0,0.4840117402407655,104.91411063230612,100.66012248260284,0.0,0.11085626693074414,0.289266116053036,0.02996260769865525,0.09512509691198437,0.06714260425856927,47.863744783401486,4.361532397528839,0.7129587371753263,0.11097286369235669,0.012100293506019138,0.10915299460317045,1.8789312930480533,103
Track_30,30,30,40,0,0,0,0,0,39.0,0.0,39.0,0.5013393303679241,72.10647374652947,100.40817519911204,0.0,0.11401675964402458,0.44220862760362434,0.005590433080750244,0.08460011978910864,0.09399871228481056,46.114668893814084,4.446653626116958,0.9190238208796769,0.11274530748771608,0.012854854624818567,0.11274530748771606,2.1550667366225316,102
Track_31,31,31,29,0,0,0,0,0,28.0,0.0,28.0,0.7128503645840321,105.28914742057157,101.58610223611194,0.0,0.07278631804349467,0.14270745584172764,0.0014737230932492476,0.0804991508940165,0.04136303549942903,67.65414126165982,2.038016905217851,0.7128503645840321,0.3497764727853584,0.02545894159228686,0.3497764727853585,1.51105092855454,105
Track_32,32,32,42,0,0,0,0,0,41.0,0.0,41.0,1.0799341460768934,126.54236861185588,102.7758333012126,0.0,0.08473561754862434,0.20022955003881748,0.010608860919934935,0.07598984907978351,0.0532822689878631,44.82645943051293,3.4741603194935986,1.0799341460768934,0.3108475276795249,0.026339857221387646,0.31084752767952495,1.890226032241051,107
Track_33,33,33,41,0,0,0,0,0,40.0,0.0,40.0,1.0442833174327768,1.8746954378697462,104.77377024811236,0.0,0.11461059102376632,0.31097573011120905,0.012310355917081003,0.0995858124032797,0.07277761024358366,64.17529966773057,4.584423640950655,1.1480255767281662,0.227789445134313,0.02610708293581942,0.22778944513431312,1.8261002891934648,108
Track_34,34,34,48,0,0,0,0,0,47.0,1.0,48.0,0.6510242308310785,75.65092760457996,104.92575478260545,0.0,0.11126156895901369,0.3643722632279107,0.019892988160687585,0.08604327662868132,0.08132460518279175,57.89081541697184,5.2292937410736435,0.6510242308310785,0.12449563231026578,0.01385157937938465,0.12449563231026578,1.9532002143641893,109
Track_36,36,36,46,1,0,0,0,1,46.0,0.0,46.0,0.7861473887007671,50.73474012020171,108.90050832389933,0.0,0.12087500582293814,0.4588222813866425,0.004827947897311565,0.088636394845646,0.09061316702610835,50.6521924889606,5.628687695122529,0.7861473887007671,0.13966797080996227,0.017090160623929717,0.14138705109114097,1.7018500311106164,113
Track_37,37,37,54,0,0,0,0,0,53.0,0.0,53.0,0.7514362979775474,13.527969467409001,112.26331684527915,0.0,0.10528323827155893,0.32499957595924267,0.0041188440175483135,0.08133727755839666,0.0698057875790821,82.54880092762134,5.580011628392623,0.7514362979775474,0.13466572258631762,0.014178043358066932,0.1346657225863176,2.084115759231612,117
Track_39,39,39,43,0,0,0,0,0,42.0,0.0,42.0,1.0956565301075072,48.80466110816119,113.52214527794733,0.0,0.11145519914447703,0.2894699329834688,0.003227645924878589,0.10458231111832679,0.06650074075945832,63.984267656193225,4.681118364068033,1.105868321645008,0.23405871095200179,0.026087060240654932,0.23405871095200165,1.888496690376775,118
Track_41,41,41,54,2,0,0,0,1,55.0,0.0,55.0,1.085001305183701,174.96650184111562,115.34168417135797,0.0,0.09935261618767502,0.3759035321603602,0.011469977019354543,0.08655018479737168,0.06432052774434098,58.622165538646556,5.4233632038803785,1.085001305183701,0.20006060158526542,0.019727296457885474,0.19855839951532855,1.6989003132251936,121
Track_42,42,42,40,0,0,0,0,0,39.0,0.0,39.0,1.3528667663334897,68.77642209292544,115.02890083297612,0.0,0.08630688000456012,0.17253229581042456,0.007150976052553412,0.09082990586551788,0.04320805154768254,87.34525070190429,3.3659683201778456,1.3528667663334897,0.4019249849214294,0.03468889144444846,0.4019249849214296,1.5379137928666589,120
Track_43,43,43,42,0,0,0,0,0,41.0,0.0,41.0,1.2129552024355246,33.74773841968178,115.94979001361109,0.0,0.13183057212665122,0.47127486663724744,0.022767095829951327,0.09640785939787662,0.10332356539150765,78.66355977739606,5.4050534571926985,1.2129552024355246,0.22441132396598254,0.029584273230134746,0.22441132396598246,1.750955428826492,122
Track_44,44,44,27,0,0,0,0,0,26.0,0.0,26.0,0.5322793853437164,67.19242393229352,116.05763614301758,0.0,0.15933393341887095,0.799995662694212,0.04074074375097036,0.10891444167769664,0.17966839089683243,61.4237824899179,4.142682268890644,1.0065401919676342,0.1284866544897381,0.020472284051681403,0.12848665448973806,1.9481499778267455,123
Track_45,45,45,24,2,0,0,0,1,25.0,0.0,25.0,0.28579908637092716,138.08997667703932,2.0270680585105896,0.0,0.08690278370467458,0.21787325245625336,0.006701473720156442,0.08121857939370762,0.05171598855402751,35.43969472249349,2.053745848845101,0.5241727480493849,0.13915990945600343,0.011431963454837086,0.13154887527753786,1.7634975754503421,4
Track_47,47,47,43,0,0,0,0,0,42.0,0.0,42.0,1.1714605625833718,16.096083773143523,23.627519702330726,0.0,0.07517613692849402,0.18440983079434675,6.026345287897973E-4,0.07075779354855298,0.04151529148813877,44.659100244211594,3.1573977509967506,1.1714605625833718,0.3710209023280505,0.027891918156746947,0.37102090232805074,1.6354790332136355,21
Track_51,51,51,37,4,0,0,0,3,44.0,0.0,44.0,1.0772491339284271,65.74904746431011,26.651521517398287,0.0,0.09128687041515535,0.2500837485394279,0.008541124096735013,0.07654734906820891,0.058305044275068905,38.13758618122822,3.6456248922350234,1.0772491339284271,0.2954909420941544,0.024482934862009708,0.26819776765997094,1.7370051275180933,24
Track_53,53,53,28,3,0,0,0,1,30.0,8.0,38.0,0.6033156830804862,32.103012426864716,35.00085954920042,0.0,0.08179252055991704,0.22658850425048052,0.014077928677303758,0.06568241298295326,0.05622223776108372,40.66635029656546,2.366766300461129,0.6111156981513102,0.25491138815139425,0.02011052276934954,0.24587239311958353,1.6509386766021654,33
Track_54,54,54,11,2,0,0,0,2,13.0,5.0,18.0,0.16085047802211028,17.274284774463418,37.53521313652901,0.0,0.10810802296248985,0.29366675089657024,0.01840936688556587,0.09824214655543757,0.0838510499856786,35.70612300526012,1.2659716008613509,0.16172027052989754,0.12705694022888797,0.012373113694008482,0.11445139181114773,1.4298323344235162,35
Track_56,56,56,37,2,0,0,0,1,38.0,2.0,40.0,1.1694329911577765,76.5076116230651,50.045137852053635,0.0,0.08724179238354529,0.3427131870256732,0.019049068159537393,0.06925185179803284,0.06447145296508992,39.29562300604743,3.3421925750839354,1.1694329911577765,0.3498999428925509,0.030774552398888856,0.3527501161781868,1.7338478147201923,45
Track_57,57,57,41,2,0,0,0,3,44.0,12.0,56.0,1.6366239357455892,129.25965418653973,56.19171401715632,0.0,0.08365469506105731,0.3589027356246477,8.54196402239436E-4,0.06477319556377639,0.0689707194028562,41.66519388338415,3.491624686433872,1.6366239357455892,0.46872848107198345,0.03719599853967248,0.44463730950814084,1.4574427867078592,51
Track_58,58,58,46,3,0,0,0,1,48.0,12.0,60.0,1.4770447772567812,58.23413459218134,69.38699577404994,0.0,0.09959117450100483,0.35226903020395445,0.025749906462885924,0.08549022907244937,0.06313086903280123,44.146019479502804,4.651576193113087,1.4770447772567812,0.31753640399218375,0.030771766192849607,0.30898085444849466,1.7350298301697173,65
Track_59,59,59,42,2,0,0,0,3,45.0,7.0,52.0,1.0722940621243915,113.74296313637157,77.32555185246105,0.0,0.09797257574064801,0.39154136411140167,0.004684370984924709,0.08113643104514447,0.08278556792951372,42.150550524393715,4.107224270358875,1.0722940621243915,0.26107511826489527,0.023828756936097588,0.24321864313516497,1.8971044647733604,76
Track_61,61,61,49,1,0,0,0,1,49.0,9.0,58.0,1.6426198324997197,92.41079335887264,86.17846552672435,0.0,0.09640231156078002,0.2615284830312031,0.024369271833462623,0.0844901023499829,0.06351648260426439,53.01017072249432,4.771428813563945,1.6426198324997197,0.3442616240716353,0.033522853724484075,0.3477391068921463,1.7468840651818172,85
Track_62,62,62,32,0,0,0,0,0,31.0,8.0,39.0,0.2680301157333662,64.3437879330199,88.00990141749708,0.0,0.12185484499252555,0.3443127001874774,0.022017688220108824,0.10179675098228198,0.08457421850271116,53.016383588314056,3.7775001947682907,0.550573077738531,0.07095436185670588,0.008646132765592458,0.07095436185670584,1.719121510386731,89
Track_63,63,63,50,0,0,0,0,0,49.0,3.0,52.0,0.517192870390133,25.195467852731753,91.32228430861436,0.0,0.09296647590912797,0.7469236963155136,0.016648012321422278,0.06810109782019967,0.10830560274905707,74.64317413330077,4.55535731954727,0.855141569599329,0.1135350827850171,0.010554956538574143,0.1135350827850171,1.6192248085101382,92
Track_64,64,64,47,2,0,0,0,1,48.0,4.0,52.0,0.6725216451623734,44.86617352196126,92.10885343717375,0.0,0.12953690343954977,0.5753078981427329,0.003896333798565256,0.10664338809536301,0.11497312570216489,47.433196615665516,6.1905557298012335,1.0694919565293768,0.10863671607459494,0.014010867607549446,0.10816120530538864,2.00453314125625,93
Track_65,65,65,34,2,0,0,0,1,35.0,2.0,37.0,0.6950001531534961,162.86325973217876,96.0451613743626,0.0,0.09268534472865606,0.2630304703762344,0.016360069706475733,0.08406425057600482,0.062395534882603784,45.412195430082434,3.163844169857219,0.7197785697515545,0.21966952727158515,0.01985714723295703,0.21424257838270394,1.8129102385232752,99
Track_67,67,67,48,1,0,0,0,1,48.0,3.0,51.0,0.9625336393403663,136.7448930251412,106.825620128575,0.0,0.08996628415256651,0.3117956689221829,0.009371589231094832,0.07527768891151494,0.06218895714207242,47.59478040536245,4.3205270964864235,1.2641355021327054,0.2227815305505493,0.0200527841529243,0.22289221280850516,1.891744078664541,110
Track_68,68,68,18,1,0,0,0,2,19.0,7.0,26.0,1.5210282608924848,83.92596790832039,108.05423881152419,0.0,0.14502668153820575,0.9965136256792642,0.015388871981317581,0.07512142152976466,0.2279331968902412,44.953511555989586,2.54666331015325,1.6064396204287643,0.5972631933040863,0.0800541189943413,0.5519957992919523,1.6058222732976977,112
Track_69,69,69,45,1,0,0,0,2,46.0,7.0,53.0,1.1814012924139932,132.53861914143175,110.33449921645685,0.0,0.08276164017225121,0.4409202026226465,0.011242719468965072,0.07062350369203169,0.07432659214824588,57.47784105936686,3.698335700164573,1.1814012924139932,0.3194413347499584,0.025682636791608548,0.3103205390583785,1.5928048573210052,115
Track_74,74,74,44,2,0,0,0,1,45.0,6.0,51.0,1.4137669052574746,131.78557980439976,73.96607675303511,0.0,0.09341667148033549,0.2692319238759825,0.014855369704529834,0.08271905370771704,0.05608237993665854,43.32634193247015,4.077981597885624,1.4140756273882087,0.34668300268703833,0.03141704233905499,0.3363108730080196,1.991628109843102,71
Track_80,80,80,11,2,0,0,0,2,13.0,9.0,22.0,0.03194353921721749,53.98862317564622,11.704901924432356,0.0,0.030977543388207473,0.11250489955212242,0.002021142860477109,0.022533392276184908,0.03083975332079422,37.569827339865945,0.3335653797637256,0.09147533357202986,0.09576395260156813,0.0024571953244013453,0.0793218265763692,1.4261799524358798,8
Track_81,81,81,42,1,0,0,0,2,43.0,7.0,50.0,1.224972803918927,175.3033224398842,30.7798741689351,0.0,0.0740283833411838,0.2616035363414283,0.008177243699640846,0.05665891750970093,0.049806695002358646,41.26755423772903,3.1772896233469847,1.224972803918927,0.3855401770483013,0.028487739626021556,0.38482185264976776,1.6660808387314734,30
Track_83,83,83,11,0,0,0,0,0,10.0,15.0,25.0,0.16808162221178022,177.72374318070462,43.25289717178931,0.0,0.07123294368721743,0.12283663546048978,0.009454530624859498,0.08248258639294537,0.04307529002702949,38.02709804881703,0.7123294368721742,0.24798466581598475,0.23596051701839477,0.016808162221178022,0.23596051701839474,2.0728161725279843,39
Track_84,84,84,27,1,0,0,0,1,27.0,15.0,42.0,0.8599734247653786,114.09538542924065,54.666557404946154,0.0,0.09545164311853324,0.3201930076707959,0.021494433714568426,0.08187048466830141,0.05956912101409823,45.95421939425998,2.5792696215167177,0.8599734247653786,0.3334174208044518,0.03185086758390291,0.33368590150250255,1.7431627621102053,47
Track_85,85,85,34,0,0,0,0,0,33.0,15.0,48.0,0.479149830873508,130.2700539028832,59.77307963747127,0.0,0.07907288804805702,0.1845773037601273,0.017989380330143915,0.07711698955139017,0.03572821808766815,42.285420922672046,2.6094053055858812,0.479149830873508,0.18362414985813255,0.014519691844651758,0.1836241498581325,1.8466680769488286,54
Track_86,86,86,15,0,0,0,0,0,14.0,13.0,27.0,0.4096699948398771,9.301906423377007,74.48419612725496,0.0,0.1266935619231478,0.41296126358760415,0.0010355658584703669,0.10289295688796346,0.11547319061189337,71.98621342976888,1.7737098669240694,0.9505485044385351,0.23096787275041675,0.02926214248856265,0.2309678727504168,1.3776612912011978,72
Track_87,87,87,35,0,0,0,0,0,34.0,14.0,48.0,0.21589509023277925,49.69255803222797,76.38262403407889,0.0,0.12684657965483365,0.48646304584632316,0.016534926159644688,0.08652398273410274,0.12413969334814376,65.78089261736189,4.312783708264343,1.0244576230218716,0.050059336344429176,0.006349855595081742,0.05005933634442916,1.6118082358558097,74
Track_89,89,89,36,4,0,0,0,2,40.0,9.0,49.0,1.0709339009495806,178.59950454638158,80.4045659972669,0.0,0.0925288482606142,0.2872365074512489,0.008284345051908008,0.0790223881053373,0.06199604004939715,42.98568036821153,3.5312890164807613,1.0709339009495806,0.30326996627901615,0.026773347523739516,0.28935135395104505,1.8010796998968366,81
Track_90,90,90,47,0,0,0,0,0,46.0,13.0,59.0,1.547929160525872,18.94628831018495,80.46247591256648,0.0,0.10189593686871443,0.7081946568012049,0.007795686525352923,0.06908695707109937,0.11908685107010512,60.14289531301945,4.687213095960863,1.6214958357856135,0.3302451006248846,0.03365063392447548,0.33024510062488455,1.6413891716718294,79
Track_91,91,91,23,1,0,0,0,1,23.0,16.0,39.0,0.9422579681665072,115.70533684859686,26.14047246538321,0.0,0.09713289465602999,0.3603087857429005,0.007121765340038872,0.073981794470181,0.09345825573791346,37.375770320063054,2.1647824331189596,0.9422579681665072,0.435266821159911,0.04096773774636988,0.42176996671875266,1.5631239732825448,23
Track_92,92,92,35,2,0,0,0,1,36.0,13.0,49.0,0.7423732157376006,45.30000834280297,32.23194364017572,0.0,0.08631500721058995,0.2712779727507893,0.005638303027574629,0.060438704324064195,0.06579067897772256,40.62983665466309,3.0357062311006167,0.7423732157376006,0.24454711991958722,0.02062147821493335,0.2389095347535731,1.7787759378703716,31
Track_96,96,96,26,2,0,0,0,1,27.0,17.0,44.0,0.6956912797972105,57.06244614971389,44.39969568412449,0.0,0.13851908058110185,0.44974972863041135,0.024156391179660425,0.10206448318559767,0.11471333350578501,39.09588725750263,3.533433243345096,0.6956912797972105,0.19688819114029746,0.02576634369619298,0.18601295639633547,2.0345031966591454,41
Track_97,97,97,21,0,0,0,0,0,20.0,17.0,37.0,0.447226687091348,122.78534823813209,87.41797854912404,0.0,0.07946792997892582,0.32128346164285826,0.013742385442962551,0.05021702189267358,0.07792261687684118,53.116118204025994,1.5893585995785164,0.4758262417241056,0.2813881569646702,0.0223613343545674,0.2813881569646702,1.4675548171578159,88
Track_98,98,98,9,2,0,0,0,3,12.0,17.0,29.0,0.31518593833719316,12.594710221856792,112.39322210339266,0.0,0.06596769050752349,0.14252685656401334,0.01948484331415242,0.05366495390362738,0.041232226286913316,36.28976609971788,0.6816324648441021,0.3962781958141654,0.46239865997180774,0.026265494861432762,0.3981569562214283,1.250826446904109,117
Track_102,102,102,11,3,0,0,0,2,16.0,19.0,35.0,0.3924331684871843,87.80173001402827,29.453628627992597,0.0,0.09955749092336755,0.23368757724062098,0.025917959922813205,0.10694744049547156,0.07780533625153475,36.43410821394487,1.1574632193572634,0.4936660587222715,0.3390459082622958,0.024527073030449018,0.2463608996467002,1.181987862775549,27
Track_103,103,103,13,1,0,0,0,3,15.0,19.0,34.0,0.7775737828358892,136.91834279670928,30.37943884829589,0.0,0.09150454818714732,0.30947588653111163,0.008546267189414286,0.07650084992474646,0.07716161632687048,41.8696054311899,1.2264436146018551,0.7775737828358892,0.6340069560297852,0.051838252189059277,0.5665101157926973,1.0453067004599708,28
Track_105,105,105,39,0,0,0,0,0,38.0,19.0,57.0,0.38653324045742793,45.09756165826773,62.693723965611845,0.0,0.15838440979696153,0.8684605797270994,0.012257771475756796,0.1268420061530123,0.15328877773369062,71.93586281018379,6.018607572284537,0.9486071890101603,0.06422303428410901,0.010171927380458629,0.064223034284109,1.8765640700747885,56
Track_107,107,107,21,0,0,0,0,0,20.0,21.0,41.0,0.9645644533948515,24.819623710054397,78.25978991424812,0.0,0.1374770889450832,0.8971993933703586,0.010681287917516585,0.07321473566867565,0.2056074545299108,45.193047205607094,2.7495417789016643,0.9645644533948515,0.3508091642019558,0.048228222669742575,0.3508091642019558,1.4481763549055264,77
Track_108,108,108,34,1,0,0,0,3,36.0,21.0,57.0,1.0852585531044805,83.67862060975486,108.11911956583192,0.0,0.10149986330035535,0.23356979301261413,0.0066335926412543055,0.08542870497546257,0.06225033520665067,50.10866254918716,3.5505224078202593,1.197666813645457,0.30566165438475396,0.030146070919568904,0.2970060248294282,1.571617841283556,112
Track_109,109,109,17,1,0,0,0,1,17.0,21.0,38.0,0.22877880142685478,81.0330731888751,22.394462579699095,0.0,0.11029218311072432,0.19470626986140036,0.04220555751638822,0.10480118697536621,0.04890147988730246,39.745581346399646,1.849617155512468,0.22877880142685478,0.12368981372443406,0.013457576554520869,0.12201750092307598,2.0828299879589953,18
Track_110,110,110,26,2,0,0,0,1,27.0,20.0,47.0,0.5888181707517214,52.49072437903039,32.820119150138346,0.0,0.09951255818550735,0.2567775659566957,0.009512265306032351,0.08744183826894532,0.0749140184835232,38.660616874694824,2.629798598130556,0.7138492903186496,0.22390238217112687,0.0218080803982119,0.21914902798055041,2.049742500101117,32
Track_111,111,111,30,1,0,0,0,1,30.0,21.0,51.0,0.7137932469882556,131.2748633975642,39.36316304513018,0.0,0.08996077975783122,0.32408717283739535,0.006865061882602314,0.06283463985798139,0.07841370001352842,43.31894048055013,2.6221960525658567,0.7137932469882556,0.27221200576890453,0.023793108232941854,0.2644831258354075,1.710599711598109,36
Track_112,112,112,12,2,0,0,0,1,13.0,21.0,34.0,0.413339623227328,139.97596509363854,52.886110238429126,0.0,0.09016512456411156,0.17869172985078402,0.0122729454869457,0.10888739225032702,0.0515440030228946,37.01489305496216,1.1526998458176134,0.413339623227328,0.35858391473466794,0.031795355632871385,0.3526347441605698,1.7078520003234459,46
Track_115,115,115,28,2,0,0,0,1,29.0,21.0,50.0,1.0249121892406212,157.37192531686034,71.58118020235189,0.0,0.08064674602055745,0.2043582182322967,0.005678382868588998,0.07031472849270375,0.049491833399112305,39.70326818738665,2.2329917105440695,1.0249121892406212,0.45898611463761363,0.03534179962898694,0.4382297038987544,1.7198363046326923,67
Track_116,116,116,13,3,0,0,0,3,17.0,22.0,39.0,0.4525045394247328,161.10978796563663,61.78126038843432,0.0,0.06107041693043589,0.17351657934694553,0.02057843382611837,0.0505800147251897,0.044867831453798634,35.14080766531137,0.8699653765938848,0.4525045394247328,0.5201408603137662,0.02661791408380781,0.435856105487666,1.550032491790924,55
Track_118,118,118,27,0,0,0,0,0,26.0,22.0,48.0,1.3027777204543727,6.842153809416506,107.68041719892439,0.0,0.12472559578053317,0.42413708096027813,0.0276183062191588,0.12329642328859687,0.08873811305442353,45.53027025858561,3.242865490293862,1.4940149994040357,0.4017365889376798,0.05010683540209126,0.4017365889376797,1.6992343344277692,111
Track_119,119,119,17,3,0,0,0,2,20.0,22.0,42.0,0.22651428713153393,150.28900662700067,47.06918697254964,0.0,0.08630158845269666,0.1653132808435235,0.030056285781796557,0.07778225093492654,0.04707006739126643,34.995164534624884,1.6318402264631515,0.2756203921276196,0.1388091085500942,0.011325714356576696,0.13123413554299188,1.6811909146849588,43
Track_122,122,122,8,1,0,0,0,1,8.0,23.0,31.0,0.1573905684946874,167.23737956354014,21.01563640574774,0.0,0.07124924109304788,0.11703520930844247,0.027362524972946178,0.07498136571880422,0.032231677017344834,34.494147539138794,0.5451318173278402,0.1573905684946874,0.2887202021452241,0.019673821061835926,0.2761267454925298,1.8413962358882017,16
Track_123,123,123,21,2,0,0,0,1,22.0,23.0,45.0,0.7991101052144864,67.08064911574817,42.37071218589491,0.0,0.07550396033926496,0.4118278109392715,0.012924353524839999,0.06990491264628156,0.08760777410084819,41.43723033723377,1.5917040223134413,0.7991101052144864,0.5020469220483783,0.036323186600658475,0.48107657449286173,1.532527779619954,38
Track_124,124,124,13,2,0,0,0,3,16.0,23.0,39.0,0.5225053973596431,36.122480043899095,65.00513127579256,0.0,0.1172422035283185,0.29014698599844285,0.040150979906848315,0.10460855072607128,0.07700230643401416,38.90853192256047,1.7362153040667545,0.8354832528944428,0.3009450476192517,0.03265658733497769,0.27853952205094706,1.6080700622332607,59
Track_125,125,125,16,4,0,0,0,2,20.0,24.0,44.0,0.3773220790979207,35.10053558794786,29.93652537478854,0.0,0.0871215642368194,0.16791371429126922,0.03270920759950365,0.08806588530480403,0.038034726308523725,36.71551585197449,1.546419458184845,0.3773220790979207,0.24399723962398503,0.018866103954896036,0.21654918756523917,1.604641794568606,26
Track_127,127,127,12,1,0,0,0,3,14.0,24.0,38.0,0.26920551140450444,64.45625093896597,73.7533681759772,0.0,0.0837370376972233,0.242999877771264,0.020300534389775186,0.04694104427090122,0.07612025462635275,38.91103649139404,0.9830400725591895,0.3126587790554964,0.2738499873191033,0.019228965100321745,0.229635124780147,1.999473103106619,70
Track_130,130,130,10,0,0,0,0,0,9.0,26.0,35.0,0.1211514326055978,32.58007814026406,96.9878726728697,0.0,0.10601812624746201,0.2437784809800213,0.030940798649969632,0.07854650386983276,0.07761778614692441,74.06362380981446,0.9541631362271583,0.21573240147054387,0.12697140353235695,0.013461270289510866,0.12697140353235697,1.4901774334311528,100
Track_132,132,132,9,0,0,0,0,0,8.0,26.0,34.0,0.07964484949700837,66.58381307193156,116.36134823586677,0.0,0.10178255417402102,0.19631867774110562,0.04020921545879934,0.11294186644895114,0.05543022427420041,60.772121853298614,0.8142604333921682,0.3429746982257675,0.09781250105106042,0.009955606187126046,0.09781250105106043,0.8953384301675993,123
Track_135,135,135,22,0,0,0,0,0,21.0,27.0,48.0,0.7418704401703099,118.7963325234267,65.46063934490603,0.0,0.07497804699434045,0.2186700980991426,0.012826797464758252,0.05622709332832604,0.05991080569193164,76.44898258556019,1.574538986881149,0.8126250037277194,0.47116676459044615,0.0353271638176338,0.471166764590446,1.5264300729921634,58
Track_136,136,136,14,1,0,0,0,1,14.0,27.0,41.0,0.8453796390794254,31.077830083757608,69.57743900103856,0.0,0.10775790229591518,0.2202268889752849,0.0600822900137337,0.09965659345237428,0.0454688985563341,39.92977932521275,1.460935019860631,0.8453796390794254,0.5786565641776951,0.06038425993424467,0.5603696680028419,1.6922509312422054,64
Track_137,137,137,26,2,0,0,0,1,27.0,29.0,56.0,0.17064901976138966,136.51186059465456,94.56627494800887,0.0,0.13724185024235622,0.7454678053403427,0.0189593583337812,0.07529366249693145,0.1611434260028593,40.40431220714863,3.5524691655864986,0.6066907089748029,0.048036734960151636,0.006320334065236654,0.04605252737467134,1.8301622616726192,97
Track_139,139,139,10,2,0,0,0,2,12.0,29.0,41.0,0.2087880350512245,138.41371708517704,2.2250557765042918,0.0,0.09591142496229274,0.22511592904904357,0.015045188599827517,0.08047963871229863,0.05852675932282918,32.981655502319335,1.1643657859921088,0.3863553299023219,0.17931481460812995,0.017399002920935377,0.18140699012422906,1.2034276139897775,4
Track_141,141,141,20,0,0,0,0,0,19.0,28.0,47.0,0.7378329932138611,83.15540625786558,48.638083492013706,0.0,0.14764098957308125,0.7081531116980195,0.014305714027599139,0.06866104914597856,0.16532852091291847,74.622638130188,2.8051788018885433,0.7418559330480798,0.2630252990351725,0.03883331543230848,0.2630252990351725,1.778995820319101,44
Track_142,142,142,38,1,0,0,0,1,38.0,29.0,67.0,1.2751011292706438,8.823056878617065,75.83927577831874,0.0,0.15769224649566493,0.7699820114040354,0.009420146052342584,0.11404282330501375,0.14614003387855956,86.05863320200066,5.857184955503289,1.3783874127897973,0.21769862808798368,0.033555292875543256,0.21278974471624204,1.4437290618050473,72
Track_144,144,144,24,1,0,0,0,1,24.0,28.0,52.0,1.009735481032463,20.05167750536966,80.13155105604974,0.0,0.09948333788828745,0.25405681795553686,0.030281994992222117,0.07150802400763286,0.06568930820098232,45.74675329526266,2.318398766422833,1.0844684151080946,0.43553140885699815,0.04207231170968596,0.4229081231364603,1.6281966841859414,79
Track_148,148,148,33,1,0,0,0,1,33.0,31.0,64.0,1.2134580520674945,12.121178605123163,43.883458362810636,0.0,0.11762849481171594,0.5425648078045715,0.010721020940801775,0.08497710355327032,0.11196933169181378,46.669381979740024,3.8069825542325826,1.2134580520674945,0.3187453671723235,0.036771456123257405,0.3126067045414146,1.4977154924934415,40
Track_150,150,150,24,4,0,0,0,2,28.0,32.0,60.0,0.8033198947815977,141.8299969017252,101.27226478893834,0.0,0.11689515160308896,0.439948858960284,0.015307746824164596,0.0848043044428086,0.10190361360984032,37.65272315343221,3.0621900659297148,0.8033198947815977,0.262335086159226,0.02868999624219992,0.24543358598494502,1.671534157109965,104
Track_154,154,154,41,3,0,0,0,1,43.0,33.0,76.0,0.7347110245525384,27.531363951946073,111.2433284614578,0.0,0.108701797153273,0.3054286600761994,0.01908094520484358,0.09289247768897146,0.07202097832479719,49.686769345911536,4.602880576066948,0.7347110245525384,0.15961983206184585,0.017086302896570663,0.15718510037583308,1.8181929641204861,116
Track_156,156,156,10,0,0,0,0,0,9.0,35.0,44.0,0.07116036336474466,66.25545296522589,71.06982899874774,0.0,0.054618093112356235,0.10028719301174163,0.008545579337135003,0.05350834414679193,0.031206054970474816,42.24062042236328,0.49156283801120615,0.12774690942469494,0.14476351315052505,0.007906707040527185,0.14476351315052507,1.8693193155847605,66
Track_157,157,157,11,1,0,0,0,1,11.0,35.0,46.0,0.4453661101790595,56.26731078487865,8.799500232833537,0.0,0.08513114218809818,0.1836788343419396,0.0442242775573419,0.07688241907713551,0.0450725559454115,38.060914126309484,0.987854342781221,0.4453661101790595,0.4508418811270988,0.04048782819809632,0.4755936212935805,1.529193955495177,7
