 ,Area,X,Y
3278,0.926,104.291,101.338
3279,1.426,126.576,103.147
3280,1.703,2.187,104.598
3281,1.554,75.994,104.706
3282,1.192,136.399,106.624
3283,1.490,7.095,107.701
3284,1.320,83.905,108.294
3285,1.288,50.771,108.663
3286,1.395,132.299,110.439
3287,1.022,27.936,110.848
3288,1.256,13.248,112.330
3289,1.533,49.059,113.225
3290,0.277,141.775,113.585
3291,1.448,68.563,114.647
3292,1.309,174.526,115.198
3293,1.756,38.253,1.706
3294,0.884,129.244,1.312
3295,1.714,143.526,1.944
3296,0.692,139.237,2.106
3297,0.809,137.950,2.137
3298,0.809,129.410,2.685
3299,1.373,106.194,3.392
3300,1.778,97.792,9.319
3301,1.458,56.595,9.002
3302,0.990,54.741,11.331
3303,1.544,18.631,11.882
3304,1.437,132.163,14.343
3305,1.544,43.200,16.447
3306,0.692,107.459,15.553
3307,1.160,108.888,16.051
3308,1.256,143.400,19.004
3309,1.160,160.333,19.110
3310,1.565,95.199,19.571
3311,0.671,158.975,19.634
3312,2.800,166.471,20.872
3313,1.693,80.993,22.250
3314,1.533,161.487,22.272
3315,2.012,114.665,23.004
3316,1.575,16.436,23.810
3317,0.788,113.899,24.535
3318,1.618,115.815,26.126
3319,1.501,65.906,26.403
3320,1.331,129.362,27.218
3321,0.766,87.204,28.710
3322,1.309,35.378,29.364
3323,1.927,136.827,30.408
3324,1.054,87.933,30.026
3325,1.352,175.104,30.970
3326,1.693,45.325,31.939
3327,1.501,52.741,32.653
3328,1.671,32.307,34.640
3329,1.192,28.053,36.615
3330,1.501,17.319,37.111
3331,1.671,131.180,39.323
3332,1.256,124.437,39.244
3333,1.363,67.216,42.109
3334,1.916,177.479,43.183
3335,1.395,12.181,43.975
3336,0.671,56.913,43.454
3337,2.299,85.915,45.059
3338,0.958,57.147,44.793
3339,1.469,150.561,47.231
3340,1.544,83.151,48.587
3341,1.703,76.707,50.353
3342,0.798,139.456,52.093
3343,0.852,139.948,53.515
3344,1.437,113.940,54.734
3345,1.405,158.916,56.376
3346,1.788,56.160,56.460
3347,1.320,129.347,56.589
3348,1.501,60.149,56.954
3349,0.894,53.123,58.536
3350,1.426,130.294,59.547
3351,0.692,53.303,59.874
3352,1.341,160.839,61.521
3353,1.384,45.242,62.795
3354,1.565,174.463,63.048
3355,1.586,118.596,65.390
3356,1.150,36.107,65.337
3357,1.203,166.018,66.354
3358,1.480,110.389,67.474
3359,1.554,69.334,68.709
3360,1.277,31.577,68.872
3361,1.203,58.198,69.569
3362,0.713,31.132,70.628
3363,1.267,66.127,71.168
3364,1.320,157.261,71.496
3365,1.490,28.406,72.591
3366,1.001,148.669,72.893
3367,0.628,147.219,72.943
3368,1.565,64.209,73.810
3369,0.617,9.257,73.813
3370,1.384,131.534,73.875
3371,1.341,118.413,75.217
3372,1.522,9.062,75.775
3373,1.661,49.549,76.600
3374,1.458,79.705,77.658
3375,1.299,24.925,78.103
3376,1.224,113.548,77.358
3377,2.927,34.249,78.571
3378,2.864,19.637,80.175
3379,1.522,53.467,80.540
3380,1.352,179.030,80.218
3381,1.118,144.071,82.414
3382,0.958,63.416,83.398
3383,0.585,62.147,84.035
3384,1.458,92.336,85.779
3385,1.373,79.259,87.392
3386,1.384,85.761,86.616
3387,1.820,123.009,87.191
3388,1.341,63.874,87.784
3389,1.363,90.434,88.449
3390,1.512,161.177,90.019
3391,1.426,25.628,91.164
3392,0.713,43.572,91.558
3393,1.969,44.678,92.629
3394,1.182,69.806,93.231
3395,1.373,136.750,94.748
3396,1.448,98.517,96.018
3397,1.618,162.703,96.272
3398,1.682,32.519,97.000
3399,1.437,87.972,97.890
3400,0.671,71.837,99.277
3401,0.766,72.164,100.593
3402,0.809,104.812,100.615
3403,1.384,141.667,101.135
3404,0.990,106.057,101.179
3405,1.075,104.441,101.393
3406,1.490,126.566,103.167
3407,1.746,2.174,104.589
3408,1.501,75.976,104.705
3409,1.171,136.404,106.623
3410,1.469,7.080,107.714
3411,1.363,83.921,108.333
3412,1.299,50.779,108.707
3413,1.480,132.254,110.459
3414,1.022,27.936,110.848
3415,1.277,13.243,112.329
3416,1.597,49.053,113.262
3417,0.298,141.789,113.571
3418,1.501,68.547,114.654
3419,1.363,174.520,115.209
3420,1.799,38.258,1.705
3421,1.799,129.298,1.945
3422,1.693,143.524,1.985
3423,1.586,138.500,2.147
3424,1.405,106.184,3.392
3425,1.788,97.785,9.299
3426,1.458,56.595,9.002
3427,0.969,54.729,11.344
3428,1.575,18.624,11.873
3429,1.501,132.157,14.355
3430,1.565,43.197,16.452
3431,0.724,107.455,15.543
3432,1.192,108.886,16.031
3433,1.256,143.400,19.004
3434,1.086,160.377,19.069
3435,1.607,95.190,19.577
3436,0.735,159.011,19.637
3437,2.810,166.462,20.867
3438,1.703,80.985,22.250
3439,1.544,161.485,22.266
3440,2.097,114.645,23.004
3441,1.565,16.440,23.814
3442,0.703,113.847,24.582
3443,1.597,115.811,26.117
3444,0.735,66.075,25.872
3445,1.341,129.362,27.202
3446,0.681,65.708,26.966
3447,0.820,87.171,28.685
3448,1.267,35.365,29.372
3449,0.947,137.228,29.697
3450,1.065,87.931,30.032
3451,1.352,175.114,30.964
3452,0.926,136.391,31.163
3453,1.714,45.330,31.935
3454,1.522,52.741,32.651
3455,1.714,32.299,34.644
3456,1.192,28.053,36.615
3457,1.522,17.320,37.093
3458,0.884,131.566,38.791
3459,1.245,124.446,39.243
3460,0.735,130.705,39.984
3461,1.426,67.214,42.108
3462,1.905,177.498,43.197
3463,1.416,12.177,43.965
3464,0.692,56.922,43.431
3465,2.321,85.907,45.057
3466,1.001,57.142,44.818
3467,1.501,150.545,47.215
3468,1.586,83.140,48.615
3469,1.725,76.713,50.373
3470,0.724,139.428,52.051
3471,0.958,139.941,53.499
3472,1.469,113.921,54.741
3473,1.490,158.887,56.407
3474,1.820,56.161,56.466
3475,1.299,129.335,56.598
3476,1.501,60.149,56.957
3477,1.682,53.197,59.122
3478,1.458,130.286,59.547
3479,1.395,160.857,61.531
3480,1.395,45.235,62.801
3481,1.575,174.472,63.047
3482,1.639,118.589,65.387
3483,1.139,36.113,65.347
3484,1.224,166.013,66.354
3485,1.533,110.371,67.491
3486,1.586,69.348,68.709
3487,1.331,31.587,68.851
3488,1.235,58.188,69.572
3489,0.745,31.109,70.622
3490,1.277,66.129,71.171
3491,1.341,157.209,71.480
3492,1.544,28.391,72.587
3493,1.033,148.686,72.905
3494,0.617,147.191,72.938
3495,1.661,64.197,73.818
3496,0.660,9.264,73.837
3497,1.384,131.534,73.875
3498,1.341,118.401,75.205
3499,1.458,9.059,75.829
3500,1.671,49.541,76.614
3501,1.490,79.713,77.647
3502,1.309,24.915,78.083
3503,1.267,113.491,77.356
3504,2.927,34.244,78.572
3505,2.906,19.636,80.176
3506,0.852,53.604,79.990
3507,1.373,179.051,80.215
3508,0.660,53.240,81.286
3509,1.128,144.089,82.403
3510,1.054,63.413,83.399
3511,0.575,62.110,84.092
3512,1.469,92.335,85.770
3513,1.405,79.258,87.395
3514,1.448,85.791,86.621
3515,1.852,122.966,87.193
3516,1.352,63.865,87.783
3517,1.341,90.412,88.436
3518,1.533,161.143,90.018
3519,1.480,25.627,91.165
3520,0.713,43.558,91.553
3521,1.969,44.678,92.629
3522,1.203,69.803,93.240
3523,1.405,136.752,94.751
3524,1.522,98.516,96.032
3525,1.629,162.702,96.264
3526,1.682,32.540,96.956
3527,1.480,87.957,97.896
3528,1.522,72.013,99.983
3529,0.798,104.809,100.611
3530,1.416,141.679,101.164
3531,2.182,105.230,101.304
3532,1.512,126.560,103.163
3533,1.746,2.179,104.591
3534,1.512,75.974,104.711
3535,1.203,136.407,106.633
3536,1.522,7.057,107.737
3537,1.384,83.916,108.315
3538,1.341,50.783,108.694
3539,1.512,132.257,110.465
3540,1.043,27.925,110.872
3541,1.299,13.262,112.330
3542,1.629,49.063,113.252
3543,1.501,68.527,114.635
3544,0.277,141.775,113.585
3545,1.405,174.512,115.206
3546,0.841,67.195,116.098
3547,1.788,38.256,1.705
3548,0.969,129.200,1.344
3549,1.756,143.525,1.964
3550,1.671,138.519,2.147
3551,0.735,129.397,2.743
3552,1.341,106.186,3.398
3553,1.810,97.772,9.302
3554,1.437,56.579,9.005
3555,1.001,54.716,11.359
3556,1.597,18.618,11.873
3557,1.501,132.144,14.356
3558,0.788,107.484,15.539
3559,1.544,43.193,16.465
3560,1.139,108.938,16.073
3561,1.299,143.386,19.007
3562,1.629,95.177,19.552
3563,1.022,160.412,19.049
3564,0.820,159.015,19.652
3565,1.671,165.806,20.542
3566,1.065,167.435,21.391
3567,1.714,80.977,22.234
3568,1.597,161.485,22.269
3569,2.097,114.640,23.009
3570,1.639,16.445,23.830
3571,0.703,113.837,24.568
3572,1.682,115.792,26.136
3573,1.544,65.902,26.387
3574,1.363,129.353,27.214
3575,0.745,87.101,28.606
3576,1.341,35.366,29.371
3577,1.075,137.191,29.797
3578,1.139,87.913,29.953
3579,1.395,175.101,30.978
3580,1.725,45.316,31.963
3581,0.830,136.323,31.254
3582,1.544,52.732,32.665
3583,1.746,32.288,34.663
3584,1.192,28.053,36.615
3585,1.533,17.318,37.097
3586,1.725,131.173,39.348
3587,1.288,124.409,39.248
3588,1.437,67.208,42.116
3589,1.937,177.491,43.191
3590,1.437,12.167,43.965
3591,0.713,56.892,43.427
3592,2.374,85.906,45.047
3593,1.011,57.153,44.811
3594,1.522,150.538,47.217
3595,1.586,83.141,48.609
3596,1.703,76.710,50.370
3597,0.724,139.428,52.051
3598,0.958,139.941,53.499
3599,1.512,113.886,54.751
3600,1.544,158.886,56.374
3601,1.831,56.166,56.473
3602,1.341,129.318,56.594
3603,1.522,60.140,56.950
3604,1.703,53.186,59.166
3605,1.512,130.275,59.543
3606,1.480,160.825,61.506
3607,1.437,45.266,62.796
3608,1.575,174.469,63.049
3609,1.607,118.598,65.406
3610,1.160,36.103,65.346
3611,1.235,166.004,66.353
3612,1.533,110.371,67.491
3613,1.565,69.349,68.718
3614,1.267,31.594,68.811
3615,1.245,58.169,69.589
3616,0.820,31.098,70.580
3617,1.267,66.136,71.173
3618,1.309,157.204,71.472
3619,1.544,28.406,72.603
3620,1.011,148.671,72.894
3621,0.596,147.184,72.931
3622,1.714,64.186,73.823
3623,0.724,9.269,73.809
3624,1.363,131.520,73.887
3625,1.373,118.387,75.204
3626,1.490,9.056,75.852
3627,1.725,49.522,76.628
3628,1.544,79.690,77.675
3629,1.320,24.910,78.099
3630,1.299,113.500,77.356
3631,2.991,34.249,78.573
3632,2.938,19.640,80.172
3633,1.597,53.457,80.534
3634,1.384,179.055,80.210
3635,1.128,144.089,82.403
3636,1.714,62.943,83.637
3637,1.480,92.331,85.785
3638,1.448,79.256,87.419
3639,1.480,85.794,86.616
3640,0.905,123.751,87.106
3641,0.937,122.230,87.290
3642,1.373,63.869,87.779
3643,1.426,90.391,88.427
3644,0.979,160.703,90.040
3645,0.554,162.002,89.971
3646,1.469,25.620,91.173
3647,0.756,43.582,91.584
3648,1.937,44.701,92.638
3649,1.192,69.795,93.259
3650,1.405,136.752,94.751
3651,1.544,98.508,96.040
3652,1.693,162.693,96.304
3653,1.735,32.539,96.967
3654,1.501,87.960,97.893
3655,1.512,71.999,99.968
3656,0.756,104.758,100.609
3657,1.405,141.641,101.130
3658,2.246,105.221,101.281
3659,1.554,126.552,103.138
3660,1.810,2.165,104.606
3661,1.490,75.975,104.705
3662,1.267,136.401,106.644
3663,1.544,7.048,107.758
3664,1.426,83.919,108.378
3665,1.395,50.762,108.669
3666,1.107,27.921,110.857
3667,1.490,132.237,110.465
3668,1.363,13.269,112.317
3669,1.650,49.065,113.248
3670,1.544,68.521,114.629
3671,0.277,141.775,113.585
3672,1.405,174.530,115.200
3673,0.862,67.201,116.104
3674,0.852,38.103,1.036
3675,1.022,129.222,1.310
3676,0.979,143.504,1.355
3677,1.693,138.521,2.138
3678,0.894,38.423,2.352
3679,0.788,129.431,2.769
3680,0.756,143.566,2.752
3681,1.373,106.198,3.389
3682,1.842,97.779,9.314
3683,1.501,56.572,9.007
3684,1.001,54.730,11.344
3685,1.597,18.617,11.895
3686,1.512,132.147,14.362
3687,1.597,43.186,16.441
3688,0.756,107.404,15.550
3689,1.192,108.906,16.044
3690,1.352,143.381,19.039
3691,1.597,95.192,19.573
3692,1.075,160.406,19.075
3693,0.756,158.957,19.664
3694,1.820,165.873,20.538
3695,0.958,167.497,21.467
3696,1.735,80.986,22.234
3697,1.597,161.489,22.317
3698,2.108,114.658,22.992
3699,0.905,15.925,23.621
3700,0.681,17.134,24.069
3701,0.798,113.864,24.588
3702,0.639,116.031,25.312
3703,1.544,65.909,26.369
3704,0.926,115.662,26.664
3705,1.363,129.358,27.213
3706,0.756,87.100,28.601
3707,1.309,35.352,29.379
3708,1.065,137.200,29.790
3709,1.139,87.927,29.990
3710,1.405,175.089,30.989
3711,1.746,45.321,31.946
3712,0.809,136.310,31.258
3713,1.565,52.733,32.673
3714,1.767,32.296,34.627
3715,1.171,28.060,36.613
3716,1.522,17.312,37.092
3717,1.650,131.181,39.338
3718,1.288,124.431,39.241
3719,1.426,67.205,42.121
3720,1.980,177.529,43.188
3721,1.437,12.162,43.956
3722,1.767,57.052,44.248
3723,2.395,85.907,45.054
3724,1.544,150.555,47.241
3725,1.586,83.141,48.595
3726,1.693,76.708,50.358
3727,0.798,139.475,52.080
3728,0.937,139.954,53.549
3729,1.544,113.896,54.751
3730,0.511,159.048,55.627
3731,1.874,56.152,56.492
3732,1.395,129.328,56.619
3733,1.490,60.150,56.954
3734,0.905,158.809,56.816
3735,0.958,53.099,58.566
3736,1.469,130.285,59.558
3737,0.681,53.290,59.958
3738,1.426,160.807,61.507
3739,1.395,45.235,62.801
3740,1.575,174.481,63.052
3741,1.650,118.583,65.411
3742,1.235,36.092,65.381
3743,1.256,165.973,66.359
3744,1.522,110.380,67.491
3745,1.586,69.323,68.723
3746,2.161,31.383,69.519
3747,1.256,58.148,69.605
3748,1.256,66.134,71.171
3749,1.363,157.232,71.504
3750,1.607,28.406,72.605
3751,1.033,148.696,72.911
3752,0.596,147.184,72.931
3753,1.022,64.661,73.561
3754,0.671,9.236,73.755
3755,1.395,131.496,73.892
3756,0.575,63.367,74.283
3757,1.448,118.393,75.205
3758,1.490,9.063,75.802
3759,1.746,49.511,76.641
3760,1.565,79.691,77.668
3761,1.373,24.907,78.112
3762,1.288,113.504,77.359
3763,2.959,34.241,78.573
3764,2.938,19.624,80.178
3765,1.597,53.442,80.564
3766,1.352,179.049,80.222
3767,1.128,144.083,82.409
3768,1.693,62.926,83.648
3769,1.469,92.327,85.808
3770,1.437,79.251,87.380
3771,1.501,85.810,86.624
3772,0.852,123.797,87.076
3773,0.979,122.259,87.312
3774,1.416,63.872,87.800
3775,1.426,90.391,88.427
3776,1.565,161.188,90.027
3777,1.480,25.623,91.168
3778,0.756,43.582,91.584
3779,2.023,44.701,92.652
3780,1.182,69.797,93.269
3781,1.405,136.741,94.748
3782,1.544,98.488,96.066
3783,1.671,162.695,96.301
3784,0.660,32.911,96.125
3785,1.043,32.285,97.528
3786,1.458,87.987,97.893
3787,1.607,71.999,100.017
3788,0.788,104.735,100.608
3789,1.437,141.658,101.151
3790,0.724,104.024,101.193
3791,1.437,105.853,101.296
3792,1.544,126.553,103.133
3793,1.810,2.167,104.601
3794,1.480,75.977,104.701
3795,1.288,136.397,106.645
3796,1.544,7.045,107.741
3797,1.405,83.914,108.360
3798,1.363,50.759,108.703
3799,1.512,132.247,110.463
3800,1.065,27.912,110.884
3801,1.331,13.220,112.327
3802,1.639,49.066,113.241
3803,1.522,68.513,114.630
3804,0.277,141.775,113.585
3805,1.437,174.541,115.219
3806,0.894,67.155,116.114
3807,0.852,38.096,1.033
3808,0.990,129.209,1.317
3809,1.799,143.504,1.960
3810,1.671,138.486,2.155
3811,0.894,38.418,2.363
3812,0.809,129.412,2.780
3813,1.331,106.189,3.399
3814,1.863,97.766,9.317
3815,1.512,56.517,9.017
3816,1.001,54.716,11.359
3817,1.639,18.614,11.883
3818,1.512,132.144,14.360
3819,1.597,43.191,16.459
3820,0.788,107.378,15.561
3821,1.160,108.893,16.023
3822,1.331,143.369,19.041
3823,1.661,95.177,19.568
3824,1.086,160.399,19.095
3825,0.766,158.957,19.659
3826,1.746,165.833,20.532
3827,1.054,167.457,21.432
3828,1.788,80.973,22.226
3829,1.629,161.479,22.300
3830,2.076,114.655,22.989
3831,0.830,15.888,23.629
3832,0.798,17.118,24.068
3833,0.756,113.837,24.658
3834,1.703,115.788,26.146
3835,0.777,66.067,25.840
3836,1.331,129.346,27.207
3837,0.713,65.714,26.973
3838,0.766,87.093,28.595
3839,1.363,35.368,29.370
3840,1.065,137.187,29.798
3841,1.139,87.927,29.986
3842,1.437,175.075,31.001
3843,1.788,45.322,31.952
3844,0.852,136.285,31.279
3845,1.597,52.714,32.696
3846,1.799,32.305,34.619
3847,1.586,17.319,37.085
3848,1.214,28.055,36.625
3849,1.714,131.161,39.346
3850,1.384,124.399,39.265
3851,1.426,67.205,42.121
3852,1.948,177.519,43.202
3853,1.480,12.158,43.973
3854,0.862,56.941,43.519
3855,2.385,85.898,45.057
3856,0.873,57.164,44.933
3857,1.544,150.533,47.228
3858,0.585,83.078,47.715
3859,0.979,83.151,49.080
3860,1.756,76.702,50.401
3861,0.830,139.471,52.067
3862,0.947,139.943,53.563
3863,1.565,113.905,54.754
3864,1.554,158.886,56.366
3865,1.150,55.926,55.918
3866,1.373,129.310,56.629
3867,1.533,60.139,56.951
3868,0.703,56.509,57.356
3869,1.001,53.089,58.553
3870,1.544,130.266,59.547
3871,0.692,53.295,59.967
3872,1.448,160.800,61.513
3873,1.448,45.260,62.803
3874,1.575,174.490,63.051
3875,1.661,118.581,65.400
3876,1.267,36.082,65.390
3877,1.299,165.990,66.366
3878,1.575,110.386,67.467
3879,1.607,69.323,68.723
3880,2.214,31.374,69.521
3881,1.320,58.148,69.609
3882,1.299,66.109,71.183
3883,1.384,157.203,71.490
3884,1.607,28.406,72.609
3885,1.096,148.651,72.896
3886,0.585,147.131,72.967
3887,1.128,64.617,73.589
3888,0.777,9.260,73.752
3889,1.426,131.506,73.907
3890,0.522,63.321,74.290
3891,1.448,118.393,75.205
3892,1.522,9.040,75.872
3893,1.788,49.495,76.662
3894,1.575,79.687,77.674
3895,1.384,24.902,78.098
3896,1.331,113.472,77.361
3897,3.055,34.252,78.583
3898,3.023,19.612,80.190
3899,1.650,53.449,80.526
3900,1.405,179.022,80.236
3901,1.203,144.053,82.414
3902,1.746,62.934,83.638
3903,1.501,92.326,85.788
3904,1.469,79.252,87.398
3905,1.469,85.771,86.618
3906,0.852,123.797,87.076
3907,1.022,122.240,87.324
3908,1.437,63.842,87.796
3909,1.480,90.388,88.450
3910,1.597,161.187,90.021
3911,1.480,25.624,91.171
3912,0.788,43.582,91.571
3913,2.023,44.702,92.673
3914,1.245,69.802,93.270
3915,1.469,136.724,94.744
3916,1.703,162.697,96.275
3917,1.597,98.493,96.082
3918,0.820,32.907,96.171
3919,0.926,32.225,97.618
3920,1.522,87.980,97.885
3921,1.671,72.010,100.030
3922,0.756,104.662,100.606
3923,1.437,141.649,101.147
3924,0.703,103.995,101.170
3925,1.618,105.820,101.312
3926,1.575,126.547,103.146
3927,1.863,2.171,104.588
3928,1.575,75.964,104.716
3929,1.288,136.400,106.647
3930,1.618,7.058,107.724
3931,1.448,83.916,108.355
3932,1.458,50.764,108.690
3933,1.544,132.227,110.466
3934,1.086,27.903,110.900
3935,1.395,13.220,112.330
3936,1.703,49.090,113.224
3937,1.575,68.530,114.665
3938,0.298,141.763,113.597
3939,1.469,174.557,115.213
3940,0.979,38.081,1.111
3941,1.001,129.213,1.293
3942,1.788,143.511,1.979
3943,0.873,137.888,2.154
3944,0.777,139.248,2.148
3945,0.798,38.477,2.477
3946,0.798,129.401,2.784
3947,1.416,106.175,3.364
3948,1.852,97.765,9.294
3949,1.554,56.547,9.009
3950,1.011,54.709,11.362
3951,1.661,18.617,11.876
3952,1.490,132.139,14.371
3953,1.597,43.186,16.441
3954,0.766,107.382,15.555
3955,1.192,108.892,16.019
3956,1.331,143.366,19.033
3957,1.661,95.174,19.584
3958,1.033,160.423,19.098
3959,0.809,158.957,19.667
3960,1.842,165.875,20.533
3961,0.947,167.502,21.491
3962,1.788,80.965,22.231
3963,1.639,161.481,22.303
3964,2.108,114.645,22.983
3965,0.873,15.882,23.625
3966,0.809,17.115,24.073
3967,0.745,113.835,24.668
3968,0.649,116.018,25.291
3969,1.618,65.895,26.400
3970,1.022,115.636,26.682
3971,1.373,129.354,27.197
3972,0.745,87.097,28.587
3973,1.320,35.351,29.373
3974,1.043,137.198,29.787
3975,1.107,87.948,29.994
3976,1.448,175.070,31.008
3977,1.810,45.321,31.971
3978,0.852,136.255,31.292
3979,1.629,52.720,32.683
3980,1.831,32.311,34.613
3981,1.586,17.322,37.072
3982,1.160,28.065,36.615
3983,0.852,131.572,38.749
3984,1.384,124.397,39.263
3985,0.820,130.669,40.014
3986,1.458,67.201,42.122
3987,2.023,177.535,43.210
3988,1.469,12.156,43.966
3989,0.735,56.894,43.402
3990,2.448,85.910,45.064
3991,0.990,57.165,44.861
3992,1.565,150.538,47.234
3993,1.629,83.122,48.557
3994,1.746,76.690,50.384
3995,0.862,139.451,52.055
3996,0.958,139.957,53.579
3997,1.586,113.902,54.753
3998,0.522,159.045,55.617
3999,1.203,55.951,55.953
4000,1.352,129.315,56.593
4001,1.554,60.139,56.928
4002,0.979,158.785,56.859
4003,0.671,56.494,57.421
4004,1.001,53.085,58.549
4005,1.501,130.251,59.564
4006,0.713,53.286,59.991
4007,1.458,160.807,61.518
4008,1.458,45.248,62.808
4009,1.618,174.495,63.049
4010,1.671,118.585,65.358
4011,1.299,36.089,65.380
4012,1.331,166.016,66.366
4013,1.597,110.393,67.460
4014,1.607,69.325,68.728
4015,2.214,31.365,69.541
4016,1.299,58.148,69.616
4017,1.299,66.117,71.179
4018,1.416,157.206,71.493
4019,1.618,28.428,72.619
4020,1.756,148.091,72.907
4021,1.001,64.709,73.513
4022,0.777,9.260,73.752
4023,1.437,131.487,73.900
4024,0.617,63.405,74.276
4025,1.426,118.390,75.214
4026,1.522,9.032,75.881
4027,1.086,49.964,76.328
4028,1.575,79.681,77.679
4029,0.607,48.685,77.238
4030,1.373,24.899,78.092
4031,1.352,113.451,77.360
4032,2.129,34.655,78.242
4033,3.034,19.608,80.196
4034,0.788,33.191,79.466
4035,1.693,53.443,80.553
4036,1.448,179.031,80.247
4037,1.192,144.055,82.416
4038,1.735,62.910,83.657
4039,1.480,92.320,85.811
4040,1.469,79.241,87.393
4041,1.544,85.751,86.615
4042,0.884,123.800,87.102
4043,1.001,122.208,87.316
4044,1.448,63.847,87.800
4045,1.480,90.385,88.456
4046,1.586,161.203,90.032
4047,1.501,25.592,91.191
4048,0.745,43.536,91.530
4049,2.055,44.696,92.638
4050,1.235,69.804,93.281
4051,1.469,136.718,94.739
4052,1.756,162.673,96.316
4053,1.586,98.483,96.082
4054,0.724,32.912,96.088
4055,1.022,32.279,97.555
4056,1.512,87.962,97.899
4057,0.681,71.809,99.170
4058,0.926,72.135,100.635
4059,0.852,104.659,100.596
4060,1.448,141.642,101.143
4061,0.862,104.057,101.240
4062,1.480,105.888,101.326
4063,1.629,126.567,103.150
4064,1.863,2.172,104.595
4065,1.544,75.952,104.723
4066,1.299,136.403,106.653
4067,1.661,7.059,107.700
4068,1.416,83.899,108.364
4069,0.522,50.591,107.973
4070,0.894,50.878,109.203
4071,1.107,27.916,110.878
4072,1.522,132.260,110.458
4073,1.395,13.227,112.331
4074,0.852,49.502,112.556
4075,0.852,48.705,113.894
4076,1.586,68.501,114.669
4077,0.298,141.763,113.597
4078,1.448,174.551,115.223
4079,0.990,38.077,1.093
4080,1.043,129.228,1.263
4081,1.820,143.519,1.973
4082,0.894,137.872,2.145
4083,0.766,139.266,2.157
4084,0.788,38.498,2.485
4085,0.830,129.418,2.787
4086,1.458,106.180,3.365
4087,1.874,97.774,9.306
4088,1.554,56.550,9.013
4089,1.001,54.712,11.364
4090,1.650,18.615,11.886
4091,1.554,132.148,14.370
4092,1.650,43.186,16.459
4093,0.841,107.416,15.555
4094,1.171,108.964,16.048
4095,1.363,143.381,19.031
4096,1.693,95.182,19.599
4097,1.118,160.459,19.097
4098,0.830,158.965,19.671
4099,1.852,165.855,20.536
4100,0.990,167.494,21.468
4101,0.777,80.780,21.408
4102,1.661,161.477,22.320
4103,0.990,81.104,22.826
4104,2.172,114.663,22.965
4105,0.862,15.862,23.632
4106,0.788,17.102,24.079
4107,0.788,113.832,24.687
4108,0.596,116.041,25.236
4109,0.660,66.087,25.689
4110,1.118,115.635,26.643
